book_key,canonical_genre,count
1143,contemporary,580
1143,ebooks,93
1143,fiction,121
1143,humor,76
1143,romance,1795
1144,chick_lit,20
1144,contemporary,125
1144,fiction,1745
1144,romance,35
1144,science,21
1145,chick_lit,22
1145,classics,37
1145,contemporary,89
1145,ebooks,7
1145,fiction,943
1145,historical_fiction,17
1146,art,377
1146,classics,11
1146,comics,946
1146,fiction,13
1146,history,54
1146,manga,10
1146,nonfiction,446
1146,philosophy,25
1146,young_adult,10
1147,contemporary,39
1147,ebooks,104
1147,fantasy,1738
1147,fiction,338
1147,mystery,56
1147,paranormal,930
1147,romance,683
1147,young_adult,1956
1148,biography,21
1148,contemporary,21
1148,crime,73
1148,ebooks,52
1148,fiction,29
1148,history,44
1148,humor,82
1148,memoir,23
1148,mystery,17
1148,nonfiction,1118
1148,philosophy,18
1148,science,528
1148,self_help,18
1149,chick_lit,174
1149,contemporary,140
1149,crime,23
1149,ebooks,25
1149,fiction,982
1149,mystery,111
1149,romance,28
1149,suspense,23
1149,young_adult,13
1150,contemporary,7
1150,crime,93
1150,ebooks,19
1150,fiction,432
1150,mystery,294
1150,suspense,120
1150,thriller,414
1151,chick_lit,445
1151,contemporary,120
1151,crime,240
1151,ebooks,46
1151,fiction,661
1151,humor,492
1151,mystery,2060
1151,romance,368
1151,suspense,59
1151,thriller,47
1152,christian,33
1152,classics,24
1152,contemporary,117
1152,ebooks,45
1152,fantasy,466
1152,fiction,969
1152,historical_fiction,15
1152,philosophy,44
1152,science_fiction,63
1152,self_help,26
1152,young_adult,27
1153,contemporary,63
1153,ebooks,45
1153,fantasy,1044
1153,fiction,190
1153,horror,156
1153,humor,1281
1153,mystery,26
1153,paranormal,259
1154,biography,115
1154,business,130
1154,contemporary,9
1154,ebooks,21
1154,fiction,23
1154,history,86
1154,memoir,12
1154,nonfiction,201
1154,science,35
1154,sports,349
1155,children,315
1155,ebooks,38
1155,fantasy,4946
1155,fiction,616
1155,humor,125
1155,mystery,42
1155,paranormal,83
1155,science_fiction,25
1155,young_adult,1482
1156,biography,52
1156,contemporary,39
1156,ebooks,12
1156,fiction,170
1156,history,27
1156,humor,289
1156,memoir,32
1156,nonfiction,410
1156,philosophy,10
1157,business,815
1157,fiction,6
1157,nonfiction,80
1157,philosophy,7
1157,self_help,157
1158,classics,149
1158,contemporary,9
1158,fiction,678
1158,historical_fiction,922
1158,history,125
1158,romance,8
1158,suspense,5
1158,thriller,13
1159,contemporary,11
1159,fiction,214
1159,historical_fiction,437
1159,history,22
1160,ebooks,39
1160,fiction,20
1160,mystery,25
1160,suspense,48
1160,thriller,184
1161,classics,1901
1161,fiction,1726
1161,historical_fiction,175
1161,history,21
1161,humor,33
1162,biography,344
1162,contemporary,17
1162,ebooks,35
1162,fiction,17
1162,humor,804
1162,memoir,372
1162,nonfiction,388
1163,children,1323
1163,classics,40
1163,contemporary,43
1163,ebooks,78
1163,fantasy,595
1163,fiction,1067
1163,humor,208
1163,mystery,497
1163,young_adult,872
1164,fantasy,913
1164,fiction,103
1164,historical_fiction,38
1164,history,25
1164,romance,36
1164,young_adult,27
1165,chick_lit,164
1165,contemporary,914
1165,ebooks,159
1165,fiction,119
1165,romance,1964
1165,young_adult,312
1166,children,433
1166,comics,70
1166,contemporary,19
1166,ebooks,17
1166,fantasy,18
1166,fiction,266
1166,humor,324
1166,young_adult,147
1167,christian,41
1167,classics,3940
1167,ebooks,77
1167,fantasy,237
1167,fiction,1175
1167,historical_fiction,39
1167,history,88
1167,horror,44
1167,philosophy,274
1167,poetry,1777
1168,children,31
1168,classics,79
1168,contemporary,23
1168,fiction,153
1168,humor,87
1168,nonfiction,416
1168,philosophy,1288
1168,self_help,130
1169,contemporary,69
1169,ebooks,166
1169,fantasy,1105
1169,fiction,138
1169,mystery,39
1169,paranormal,1601
1169,romance,1330
1169,science_fiction,431
1169,young_adult,1947
1170,ebooks,135
1170,fantasy,199
1170,fiction,233
1170,paranormal,537
1170,romance,168
1170,science_fiction,413
1170,young_adult,312
1171,art,185
1171,chick_lit,25
1171,contemporary,14
1171,fiction,772
1171,historical_fiction,1957
1171,history,101
1171,mystery,10
1171,romance,140
1172,children,400
1172,contemporary,27
1172,crime,29
1172,ebooks,31
1172,fantasy,217
1172,fiction,527
1172,humor,57
1172,mystery,43
1172,paranormal,52
1172,science_fiction,333
1172,young_adult,1186
1173,contemporary,75
1173,crime,95
1173,fiction,169
1173,mystery,118
1173,suspense,158
1173,thriller,110
1175,chick_lit,29
1175,children,253
1175,fantasy,3185
1175,fiction,487
1175,historical_fiction,43
1175,romance,522
1175,young_adult,1840
1176,contemporary,54
1176,crime,391
1176,ebooks,35
1176,fiction,903
1176,mystery,1087
1176,suspense,170
1176,thriller,358
1177,fiction,41
1177,horror,23
1177,romance,52
1177,science_fiction,37
1177,suspense,20
1178,children,350
1178,classics,2678
1178,ebooks,34
1178,fantasy,35
1178,fiction,958
1178,historical_fiction,405
1178,history,39
1178,humor,44
1178,young_adult,156
1179,classics,265
1179,ebooks,28
1179,fantasy,109
1179,fiction,988
1179,philosophy,27
1179,science,86
1179,science_fiction,34
1180,classics,9
1180,contemporary,34
1180,fiction,55
1180,historical_fiction,168
1180,history,8
1180,philosophy,69
1180,poetry,26
1180,romance,63
1180,self_help,8
1181,chick_lit,462
1181,contemporary,127
1181,crime,249
1181,ebooks,46
1181,fiction,663
1181,humor,518
1181,mystery,2065
1181,romance,368
1181,science,18
1181,suspense,67
1181,thriller,48
1182,contemporary,30
1182,crime,356
1182,ebooks,30
1182,fantasy,87
1182,fiction,1028
1182,historical_fiction,25
1182,horror,1012
1182,mystery,1064
1182,paranormal,148
1182,romance,25
1182,suspense,115
1182,thriller,373
1182,young_adult,21
1183,comics,282
1183,fantasy,292
1183,fiction,92
1183,horror,265
1183,manga,3294
1183,mystery,32
1183,science_fiction,110
1183,suspense,10
1183,thriller,18
1183,young_adult,70
1184,classics,2574
1184,contemporary,29
1184,ebooks,39
1184,fiction,1644
1184,historical_fiction,47
1184,romance,197
1185,chick_lit,20
1185,classics,231
1185,contemporary,17
1185,fiction,987
1185,historical_fiction,488
1185,history,14
1185,humor,47
1185,romance,17
1185,young_adult,59
1186,classics,1978
1186,contemporary,15
1186,fiction,732
1186,historical_fiction,27
1186,romance,21
1187,contemporary,134
1187,ebooks,46
1187,fiction,1835
1187,historical_fiction,504
1187,romance,37
1188,business,714
1188,ebooks,28
1188,nonfiction,250
1188,philosophy,45
1188,self_help,200
1188,travel,64
1189,business,48
1189,contemporary,6
1189,fiction,144
1189,nonfiction,29
1189,philosophy,53
1189,self_help,147
1190,chick_lit,22
1190,contemporary,34
1190,ebooks,31
1190,fiction,1328
1190,historical_fiction,1273
1190,history,30
1190,romance,69
1191,classics,139
1191,ebooks,36
1191,fantasy,140
1191,fiction,775
1191,science,92
1191,science_fiction,2734
1192,contemporary,64
1192,ebooks,59
1192,fiction,138
1192,historical_fiction,894
1192,history,275
1192,romance,169
1192,young_adult,2458
1193,children,606
1193,classics,19
1193,contemporary,42
1193,fiction,324
1193,humor,120
1193,young_adult,155
1194,children,404
1194,comics,64
1194,contemporary,45
1194,fantasy,19
1194,fiction,247
1194,humor,301
1194,young_adult,140
1195,contemporary,105
1195,crime,94
1195,ebooks,29
1195,fiction,467
1195,historical_fiction,249
1195,mystery,305
1195,young_adult,39
1196,children,758
1196,christian,36
1196,classics,373
1196,fantasy,2491
1196,fiction,1069
1196,science,52
1196,science_fiction,822
1196,young_adult,1237
1197,ebooks,123
1197,fantasy,172
1197,fiction,173
1197,romance,143
1197,science_fiction,182
1197,young_adult,751
1198,contemporary,572
1198,ebooks,49
1198,fiction,1908
1198,romance,31
1199,comics,1557
1199,contemporary,15
1199,ebooks,18
1199,fantasy,101
1199,fiction,416
1199,horror,21
1199,mystery,24
1199,science_fiction,502
1199,thriller,14
1200,crime,34
1200,ebooks,53
1200,fantasy,5242
1200,fiction,482
1200,mystery,97
1200,romance,23
1200,science_fiction,107
1200,young_adult,43
1201,chick_lit,130
1201,contemporary,59
1201,ebooks,101
1201,fantasy,1623
1201,fiction,702
1201,horror,141
1201,humor,33
1201,mystery,564
1201,paranormal,149
1201,romance,93
1201,suspense,29
1202,chick_lit,15
1202,classics,33
1202,contemporary,111
1202,ebooks,8
1202,fiction,1033
1202,humor,14
1202,romance,61
1202,travel,14
1203,ebooks,98
1203,historical_fiction,170
1204,classics,3207
1204,ebooks,114
1204,fantasy,350
1204,fiction,1457
1204,horror,279
1204,mystery,62
1204,science,50
1204,science_fiction,2172
1204,suspense,20
1204,thriller,34
1205,classics,17
1205,contemporary,197
1205,ebooks,25
1205,fantasy,670
1205,fiction,1834
1205,mystery,89
1205,philosophy,21
1205,romance,18
1205,science_fiction,356
1206,classics,15
1206,contemporary,89
1206,ebooks,31
1206,fantasy,13
1206,fiction,644
1206,philosophy,130
1206,romance,183
1206,self_help,14
1207,children,425
1207,classics,1803
1207,ebooks,20
1207,fantasy,40
1207,fiction,756
1207,historical_fiction,124
1207,history,14
1207,young_adult,171
1209,chick_lit,229
1209,contemporary,510
1209,ebooks,82
1209,fiction,89
1209,humor,28
1209,romance,1402
1210,chick_lit,42
1210,children,915
1210,classics,2896
1210,ebooks,55
1210,fiction,1417
1210,historical_fiction,616
1210,history,31
1210,romance,226
1210,young_adult,1379
1211,children,70
1211,classics,38
1211,fantasy,8
1211,fiction,46
1211,young_adult,10
1212,contemporary,347
1212,ebooks,39
1212,fiction,1547
1212,science,36
1212,science_fiction,26
1213,ebooks,57
1213,fantasy,267
1213,fiction,838
1213,philosophy,19
1213,science,60
1213,science_fiction,2248
1213,young_adult,134
1214,classics,3337
1214,ebooks,76
1214,fiction,2334
1215,chick_lit,290
1215,contemporary,479
1215,ebooks,36
1215,fiction,265
1215,romance,671
1215,young_adult,1447
1216,contemporary,17
1216,ebooks,18
1216,fiction,822
1216,historical_fiction,1811
1216,history,70
1216,romance,19
1216,travel,16
1216,young_adult,29
1217,contemporary,19
1217,ebooks,27
1217,fantasy,1095
1217,fiction,867
1217,historical_fiction,79
1217,horror,1305
1217,mystery,40
1217,paranormal,544
1217,romance,76
1217,science_fiction,22
1217,suspense,26
1217,thriller,44
1218,christian,578
1218,contemporary,12
1218,fantasy,211
1218,fiction,650
1218,horror,40
1218,mystery,42
1218,paranormal,29
1218,science_fiction,8
1218,suspense,44
1218,thriller,79
1219,chick_lit,107
1219,contemporary,554
1219,ebooks,114
1219,fiction,91
1219,romance,1406
1219,sports,26
1219,young_adult,406
1220,contemporary,290
1220,ebooks,32
1220,fiction,1672
1220,romance,83
1221,chick_lit,550
1221,contemporary,61
1221,ebooks,8
1221,fiction,833
1221,romance,126
1221,young_adult,143
1222,children,1593
1222,classics,745
1222,fantasy,381
1222,fiction,671
1222,young_adult,207
1223,classics,133
1223,ebooks,10
1223,fantasy,75
1223,fiction,534
1223,philosophy,7
1223,science,34
1223,science_fiction,572
1224,ebooks,33
1224,history,14
1224,nonfiction,484
1224,philosophy,56
1224,science,2944
1225,children,1268
1225,classics,45
1225,contemporary,42
1225,ebooks,71
1225,fantasy,562
1225,fiction,983
1225,humor,204
1225,mystery,499
1225,young_adult,840
1226,chick_lit,452
1226,contemporary,115
1226,crime,35
1226,ebooks,45
1226,fiction,619
1226,humor,503
1226,mystery,1941
1226,romance,343
1226,suspense,54
1226,thriller,49
1228,contemporary,63
1228,crime,77
1228,ebooks,71
1228,fantasy,3475
1228,fiction,698
1228,horror,91
1228,humor,50
1228,mystery,673
1228,paranormal,504
1228,romance,30
1228,science_fiction,72
1228,suspense,32
1228,thriller,60
1229,children,1004
1229,classics,53
1229,fantasy,60
1229,fiction,149
1229,science,41
1230,ebooks,26
1230,fantasy,4466
1230,fiction,199
1231,art,41
1231,biography,68
1231,chick_lit,10
1231,contemporary,13
1231,fiction,686
1231,historical_fiction,1050
1231,history,47
1231,memoir,16
1231,nonfiction,17
1231,romance,80
1232,chick_lit,428
1232,contemporary,112
1232,crime,214
1232,ebooks,44
1232,fiction,593
1232,humor,506
1232,mystery,1874
1232,romance,325
1232,suspense,68
1232,thriller,48
1233,children,1083
1233,classics,35
1233,contemporary,33
1233,ebooks,56
1233,fantasy,489
1233,fiction,852
1233,humor,183
1233,mystery,457
1233,young_adult,715
1234,biography,374
1234,classics,73
1234,contemporary,16
1234,fiction,81
1234,horror,21
1234,memoir,89
1234,nonfiction,342
1234,science,35
1234,thriller,10
1235,classics,82
1235,ebooks,29
1235,fantasy,19
1235,fiction,38
1235,history,168
1235,nonfiction,553
1235,philosophy,159
1235,science,3229
1235,science_fiction,52
1236,contemporary,130
1236,ebooks,34
1236,fantasy,15
1236,fiction,1169
1236,horror,1054
1236,humor,59
1236,mystery,25
1236,science,21
1236,thriller,72
1237,chick_lit,71
1237,classics,10
1237,contemporary,41
1237,fiction,644
1237,historical_fiction,142
1237,romance,216
1238,fiction,40
1238,historical_fiction,234
1238,history,128
1238,memoir,251
1238,nonfiction,162
1238,travel,16
1239,classics,554
1239,contemporary,45
1239,crime,40
1239,fiction,1152
1239,historical_fiction,47
1239,mystery,64
1239,romance,23
1240,classics,14
1240,historical_fiction,41
1240,mystery,7
1240,suspense,6
1240,thriller,23
1240,young_adult,4
1241,biography,292
1241,crime,24
1241,ebooks,13
1241,fiction,23
1241,historical_fiction,65
1241,history,1096
1241,nonfiction,16
1242,contemporary,98
1242,ebooks,32
1242,fiction,1456
1242,historical_fiction,330
1242,history,26
1243,children,235
1243,ebooks,30
1243,fantasy,295
1243,fiction,418
1243,historical_fiction,50
1243,young_adult,101
1244,chick_lit,49
1244,contemporary,593
1244,ebooks,65
1244,fantasy,36
1244,fiction,665
1244,young_adult,2432
1245,contemporary,16
1245,crime,134
1245,ebooks,27
1245,fiction,950
1245,mystery,347
1245,suspense,151
1245,thriller,363
1246,ebooks,57
1246,fantasy,149
1246,fiction,82
1246,science,26
1246,science_fiction,16
1246,young_adult,30
1247,fantasy,103
1247,fiction,719
1247,horror,11
1247,mystery,132
1247,paranormal,105
1247,science_fiction,21
1247,suspense,77
1247,thriller,208
1248,ebooks,37
1248,fantasy,1436
1248,fiction,792
1248,horror,1800
1248,mystery,85
1248,paranormal,58
1248,science_fiction,51
1248,suspense,31
1248,thriller,154
1249,ebooks,53
1249,fantasy,5690
1249,fiction,586
1249,science,13
1249,science_fiction,34
1250,biography,36
1250,classics,438
1250,contemporary,38
1250,ebooks,15
1250,fiction,1124
1250,memoir,40
1250,nonfiction,24
1250,philosophy,102
1250,poetry,14
1250,travel,118
1251,contemporary,31
1251,ebooks,53
1251,fantasy,1051
1251,fiction,179
1251,horror,47
1251,mystery,62
1251,paranormal,1084
1251,romance,409
1251,science_fiction,28
1251,young_adult,1470
1252,biography,46
1252,ebooks,49
1252,fiction,179
1252,historical_fiction,23
1252,history,190
1252,memoir,63
1252,nonfiction,553
1252,travel,111
1253,children,1391
1253,classics,1442
1253,ebooks,19
1253,fantasy,801
1253,fiction,578
1253,historical_fiction,30
1253,humor,32
1253,young_adult,171
1254,crime,80
1254,ebooks,61
1254,fantasy,5011
1254,fiction,497
1254,humor,38
1254,mystery,36
1254,romance,20
1254,science_fiction,27
1254,thriller,20
1255,children,32
1255,classics,661
1255,contemporary,136
1255,fiction,1680
1255,historical_fiction,36
1255,memoir,90
1255,poetry,162
1255,young_adult,828
1256,contemporary,34
1256,ebooks,17
1256,fiction,1400
1256,historical_fiction,1823
1256,history,176
1256,humor,20
1256,thriller,26
1256,young_adult,32
1257,contemporary,97
1257,ebooks,111
1257,fantasy,389
1257,fiction,293
1257,horror,52
1257,humor,64
1257,mystery,144
1257,paranormal,2281
1257,romance,1593
1257,suspense,53
1257,young_adult,44
1258,children,86
1258,classics,12
1258,ebooks,13
1258,fantasy,14
1258,fiction,42
1258,young_adult,12
1259,children,34
1259,ebooks,30
1259,fantasy,4342
1259,fiction,534
1259,horror,40
1259,paranormal,51
1259,romance,27
1259,science_fiction,25
1259,young_adult,1470
1261,children,11
1261,classics,9
1261,contemporary,10
1261,ebooks,38
1261,fantasy,751
1261,fiction,213
1261,horror,153
1261,mystery,13
1261,science_fiction,10
1261,suspense,10
1261,thriller,19
1261,young_adult,29
1262,classics,110
1262,ebooks,39
1262,fantasy,478
1262,fiction,887
1262,philosophy,25
1262,science,73
1262,science_fiction,2762
1263,crime,22
1263,ebooks,88
1263,fantasy,118
1263,fiction,882
1263,horror,155
1263,mystery,195
1263,science,21
1263,science_fiction,3375
1263,thriller,84
1264,ebooks,91
1264,fantasy,5105
1264,fiction,321
1264,paranormal,174
1264,romance,841
1264,young_adult,2095
1265,art,38
1265,biography,358
1265,classics,106
1265,comics,588
1265,fiction,195
1265,historical_fiction,236
1265,history,439
1265,horror,18
1265,memoir,416
1265,nonfiction,415
1265,young_adult,95
1266,art,15
1266,children,1138
1266,classics,137
1266,fiction,198
1266,science,42
1267,chick_lit,410
1267,contemporary,108
1267,crime,208
1267,ebooks,43
1267,fiction,581
1267,humor,471
1267,mystery,1813
1267,romance,304
1267,suspense,64
1267,thriller,44
1268,chick_lit,791
1268,contemporary,90
1268,ebooks,22
1268,fiction,437
1268,romance,195
1268,young_adult,11
1269,contemporary,16
1269,ebooks,20
1269,fiction,174
1269,history,284
1269,horror,146
1269,mystery,13
1269,nonfiction,770
1269,science,1191
1269,science_fiction,54
1269,suspense,36
1269,thriller,162
1270,contemporary,254
1270,ebooks,33
1270,fantasy,68
1270,fiction,585
1270,mystery,89
1270,romance,202
1271,contemporary,32
1271,ebooks,36
1271,fiction,1328
1271,historical_fiction,1122
1271,history,58
1271,romance,43
1271,science,105
1271,travel,42
1272,business,26
1272,fiction,17
1272,history,18
1272,humor,492
1272,nonfiction,1269
1272,self_help,37
1273,chick_lit,29
1273,contemporary,51
1273,crime,29
1273,ebooks,92
1273,fantasy,1807
1273,fiction,451
1273,horror,116
1273,mystery,169
1273,paranormal,1357
1273,romance,262
1273,science_fiction,30
1275,chick_lit,31
1275,ebooks,80
1275,fantasy,714
1275,fiction,720
1275,historical_fiction,2168
1275,history,97
1275,paranormal,56
1275,romance,904
1275,science_fiction,96
1276,contemporary,60
1276,ebooks,110
1276,fantasy,1722
1276,fiction,214
1276,mystery,41
