book_key,goodreads_book_id,tag_id,tag_name,normalized_tag_name,canonical_genre,count
6007,40470,8055,contemporary,contemporary,contemporary,23
6007,40470,7457,classics,classics,classics,22
6007,40470,10210,ebooks,ebooks,ebooks,11
8163,40471,11743,fiction,fiction,fiction,351
8163,40471,14821,horror,horror,horror,61
8163,40471,8055,contemporary,contemporary,contemporary,19
8163,40471,14487,historical-fiction,historical-fiction,historical_fiction,16
8163,40471,7457,classics,classics,classics,10
8163,40471,30358,thriller,thriller,thriller,9
8163,40471,10210,ebooks,ebooks,ebooks,7
8163,40471,6857,children,children,children,5
8163,40471,20939,mystery,mystery,mystery,5
6987,40482,20939,mystery,mystery,mystery,174
6987,40482,30358,thriller,thriller,thriller,155
6987,40482,11743,fiction,fiction,fiction,101
6987,40482,8517,crime,crime,crime,94
6987,40482,29076,suspense,suspense,suspense,20
6987,40482,8055,contemporary,contemporary,contemporary,5
6987,40482,10210,ebooks,ebooks,ebooks,5
6987,40482,14821,horror,horror,horror,5
8141,40483,11743,fiction,fiction,fiction,370
8141,40483,7457,classics,classics,classics,151
8141,40483,26138,romance,romance,romance,88
8141,40483,10210,ebooks,ebooks,ebooks,16
8141,40483,8055,contemporary,contemporary,contemporary,14
2047,40493,14487,historical-fiction,historical-fiction,historical_fiction,1551
2047,40493,11743,fiction,fiction,fiction,1119
2047,40493,11305,fantasy,fantasy,fantasy,405
2047,40493,26138,romance,romance,romance,245
2047,40493,14552,history,history,history,111
2047,40493,7457,classics,classics,classics,35
2047,40493,10210,ebooks,ebooks,ebooks,29
2047,40493,26837,science-fiction,science-fiction,science_fiction,18
2047,40493,6750,chick-lit,chick-lit,chick_lit,16
2047,40493,33114,young-adult,young-adult,young_adult,14
2047,40493,8055,contemporary,contemporary,contemporary,14
2047,40493,6857,children,children,children,12
9761,40496,7457,classics,classics,classics,388
9761,40496,11743,fiction,fiction,fiction,324
9761,40496,14487,historical-fiction,historical-fiction,historical_fiction,183
9761,40496,14552,history,history,history,9
9761,40496,33114,young-adult,young-adult,young_adult,7
9761,40496,26138,romance,romance,romance,5
9761,40496,19733,memoir,memoir,memoir,5
8306,40526,11743,fiction,fiction,fiction,477
8306,40526,26837,science-fiction,science-fiction,science_fiction,406
8306,40526,14487,historical-fiction,historical-fiction,historical_fiction,310
8306,40526,11305,fantasy,fantasy,fantasy,214
8306,40526,26138,romance,romance,romance,87
8306,40526,20939,mystery,mystery,mystery,67
8306,40526,7457,classics,classics,classics,55
8306,40526,14552,history,history,history,22
8306,40526,31155,travel,travel,travel,15
8306,40526,29076,suspense,suspense,suspense,8
7372,40580,21773,nonfiction,nonfiction,nonfiction,138
7372,40580,15048,humor,humor,humor,132
7372,40580,14552,history,history,history,31
7372,40580,8055,contemporary,contemporary,contemporary,7
7372,40580,4605,biography,biography,biography,6
7372,40580,11743,fiction,fiction,fiction,5
7456,40710,30358,thriller,thriller,thriller,154
7456,40710,11743,fiction,fiction,fiction,107
7456,40710,29076,suspense,suspense,suspense,24
7456,40710,20939,mystery,mystery,mystery,21
7456,40710,10210,ebooks,ebooks,ebooks,9
6447,40722,11743,fiction,fiction,fiction,382
6447,40722,8055,contemporary,contemporary,contemporary,24
6447,40722,28422,sports,sports,sports,19
6447,40722,7457,classics,classics,classics,17
3059,40745,27095,self-help,self-help,self_help,402
3059,40745,21773,nonfiction,nonfiction,nonfiction,371
3059,40745,5951,business,business,business,291
3059,40745,26816,science,science,science,66
3059,40745,23471,philosophy,philosophy,philosophy,32
3142,40923,4605,biography,biography,biography,842
3142,40923,14552,history,history,history,742
3142,40923,21773,nonfiction,nonfiction,nonfiction,149
3142,40923,10210,ebooks,ebooks,ebooks,8
3488,40929,4605,biography,biography,biography,1134
3488,40929,14552,history,history,history,1025
3488,40929,21773,nonfiction,nonfiction,nonfiction,198
3488,40929,7457,classics,classics,classics,14
3488,40929,10210,ebooks,ebooks,ebooks,12
8165,40992,11305,fantasy,fantasy,fantasy,953
8165,40992,26837,science-fiction,science-fiction,science_fiction,394
8165,40992,11743,fiction,fiction,fiction,263
8165,40992,7457,classics,classics,classics,29
8165,40992,10210,ebooks,ebooks,ebooks,26
8165,40992,26816,science,science,science,20
9398,41069,26837,science-fiction,science-fiction,science_fiction,634
9398,41069,11743,fiction,fiction,fiction,198
9398,41069,7457,classics,classics,classics,30
9398,41069,26816,science,science,science,17
9398,41069,11305,fantasy,fantasy,fantasy,12
2124,41193,11743,fiction,fiction,fiction,1068
2124,41193,8055,contemporary,contemporary,contemporary,99
2124,41193,7457,classics,classics,classics,26
2124,41193,14487,historical-fiction,historical-fiction,historical_fiction,22
1970,41219,11743,fiction,fiction,fiction,1740
1970,41219,14487,historical-fiction,historical-fiction,historical_fiction,891
1970,41219,26138,romance,romance,romance,523
1970,41219,20939,mystery,mystery,mystery,263
1970,41219,7457,classics,classics,classics,243
1970,41219,8055,contemporary,contemporary,contemporary,145
1970,41219,23831,poetry,poetry,poetry,144
1970,41219,14552,history,history,history,45
1970,41219,10210,ebooks,ebooks,ebooks,21
2289,41424,11305,fantasy,fantasy,fantasy,887
2289,41424,26138,romance,romance,romance,879
2289,41424,33114,young-adult,young-adult,young_adult,330
2289,41424,11743,fiction,fiction,fiction,173
2289,41424,6953,childrens,childrens,children,83
2289,41424,7457,classics,classics,classics,77
2289,41424,14487,historical-fiction,historical-fiction,historical_fiction,49
2289,41424,10210,ebooks,ebooks,ebooks,45
2289,41424,6857,children,children,children,40
2289,41424,6750,chick-lit,chick-lit,chick_lit,21
6742,41490,20939,mystery,mystery,mystery,443
6742,41490,11743,fiction,fiction,fiction,127
6742,41490,29076,suspense,suspense,suspense,110
6742,41490,30358,thriller,thriller,thriller,67
6742,41490,8517,crime,crime,crime,38
6742,41490,26138,romance,romance,romance,14
6742,41490,8055,contemporary,contemporary,contemporary,8
6742,41490,14821,horror,horror,horror,4
6931,41502,14487,historical-fiction,historical-fiction,historical_fiction,669
6931,41502,11743,fiction,fiction,fiction,208
6931,41502,20939,mystery,mystery,mystery,181
6931,41502,26138,romance,romance,romance,64
6931,41502,11305,fantasy,fantasy,fantasy,61
6931,41502,14552,history,history,history,34
6931,41502,10210,ebooks,ebooks,ebooks,15
6931,41502,26837,science-fiction,science-fiction,science_fiction,8
6931,41502,8517,crime,crime,crime,6
6931,41502,29076,suspense,suspense,suspense,5
2475,41667,11743,fiction,fiction,fiction,640
2475,41667,33114,young-adult,young-adult,young_adult,614
2475,41667,6953,childrens,childrens,children,350
2475,41667,7457,classics,classics,classics,281
2475,41667,6857,children,children,children,205
2475,41667,14487,historical-fiction,historical-fiction,historical_fiction,27
2475,41667,8055,contemporary,contemporary,contemporary,21
879,41681,11743,fiction,fiction,fiction,1826
879,41681,14552,history,history,history,291
879,41681,7457,classics,classics,classics,181
879,41681,21773,nonfiction,nonfiction,nonfiction,93
879,41681,10210,ebooks,ebooks,ebooks,39
879,41681,23471,philosophy,philosophy,philosophy,27
1695,41684,7457,classics,classics,classics,1528
1695,41684,6953,childrens,childrens,children,266
1695,41684,11743,fiction,fiction,fiction,34
1695,41684,10210,ebooks,ebooks,ebooks,25
1695,41684,23831,poetry,poetry,poetry,13
1695,41684,11305,fantasy,fantasy,fantasy,9
5743,41689,11743,fiction,fiction,fiction,277
5743,41689,14487,historical-fiction,historical-fiction,historical_fiction,215
5743,41689,30358,thriller,thriller,thriller,196
5743,41689,20939,mystery,mystery,mystery,96
5743,41689,29076,suspense,suspense,suspense,65
5743,41689,14552,history,history,history,37
5743,41689,10210,ebooks,ebooks,ebooks,21
5743,41689,26138,romance,romance,romance,6
5743,41689,8517,crime,crime,crime,5
5743,41689,8055,contemporary,contemporary,contemporary,4
8026,41698,11743,fiction,fiction,fiction,211
8026,41698,30358,thriller,thriller,thriller,144
8026,41698,20939,mystery,mystery,mystery,42
8026,41698,29076,suspense,suspense,suspense,30
8026,41698,10210,ebooks,ebooks,ebooks,20
8026,41698,14487,historical-fiction,historical-fiction,historical_fiction,10
8026,41698,8517,crime,crime,crime,7
8026,41698,26837,science-fiction,science-fiction,science_fiction,7
8026,41698,8055,contemporary,contemporary,contemporary,5
8131,41701,11743,fiction,fiction,fiction,259
8131,41701,30358,thriller,thriller,thriller,179
8131,41701,20939,mystery,mystery,mystery,66
8131,41701,29076,suspense,suspense,suspense,31
8131,41701,10210,ebooks,ebooks,ebooks,21
8131,41701,8517,crime,crime,crime,14
8131,41701,14487,historical-fiction,historical-fiction,historical_fiction,11
8131,41701,8055,contemporary,contemporary,contemporary,8
8131,41701,26837,science-fiction,science-fiction,science_fiction,6
5443,41706,11743,fiction,fiction,fiction,342
5443,41706,30358,thriller,thriller,thriller,211
5443,41706,20939,mystery,mystery,mystery,67
5443,41706,29076,suspense,suspense,suspense,38
5443,41706,14487,historical-fiction,historical-fiction,historical_fiction,32
5443,41706,10210,ebooks,ebooks,ebooks,20
5443,41706,8055,contemporary,contemporary,contemporary,10
5443,41706,8517,crime,crime,crime,8
5443,41706,26837,science-fiction,science-fiction,science_fiction,8
5443,41706,14552,history,history,history,4
5201,41707,11743,fiction,fiction,fiction,305
5201,41707,30358,thriller,thriller,thriller,186
5201,41707,20939,mystery,mystery,mystery,85
5201,41707,29076,suspense,suspense,suspense,30
5201,41707,26837,science-fiction,science-fiction,science_fiction,21
5201,41707,14487,historical-fiction,historical-fiction,historical_fiction,18
5201,41707,10210,ebooks,ebooks,ebooks,17
5201,41707,11305,fantasy,fantasy,fantasy,11
5201,41707,8055,contemporary,contemporary,contemporary,8
5201,41707,8517,crime,crime,crime,5
5201,41707,26816,science,science,science,5
6589,41710,11743,fiction,fiction,fiction,268
6589,41710,30358,thriller,thriller,thriller,179
6589,41710,20939,mystery,mystery,mystery,51
6589,41710,29076,suspense,suspense,suspense,27
6589,41710,10210,ebooks,ebooks,ebooks,22
6589,41710,14487,historical-fiction,historical-fiction,historical_fiction,18
6589,41710,8517,crime,crime,crime,9
6589,41710,8055,contemporary,contemporary,contemporary,6
6589,41710,26837,science-fiction,science-fiction,science_fiction,6
1817,41716,11743,fiction,fiction,fiction,358
1817,41716,30358,thriller,thriller,thriller,225
1817,41716,20939,mystery,mystery,mystery,87
1817,41716,29076,suspense,suspense,suspense,39
1817,41716,14487,historical-fiction,historical-fiction,historical_fiction,18
1817,41716,10210,ebooks,ebooks,ebooks,18
1817,41716,8055,contemporary,contemporary,contemporary,10
1817,41716,8517,crime,crime,crime,9
1817,41716,26837,science-fiction,science-fiction,science_fiction,9
1817,41716,14552,history,history,history,4
432,41804,11743,fiction,fiction,fiction,1681
432,41804,7457,classics,classics,classics,876
432,41804,11305,fantasy,fantasy,fantasy,185
432,41804,26816,science,science,science,100
432,41804,26837,science-fiction,science-fiction,science_fiction,91
432,41804,10210,ebooks,ebooks,ebooks,56
432,41804,23471,philosophy,philosophy,philosophy,32
432,41804,20939,mystery,mystery,mystery,27
3978,41810,26837,science-fiction,science-fiction,science_fiction,470
3978,41810,11743,fiction,fiction,fiction,381
3978,41810,20939,mystery,mystery,mystery,164
3978,41810,26816,science,science,science,54
3978,41810,7457,classics,classics,classics,44
3978,41810,8517,crime,crime,crime,27
3978,41810,11305,fantasy,fantasy,fantasy,24
3978,41810,10210,ebooks,ebooks,ebooks,19
1914,41811,26837,science-fiction,science-fiction,science_fiction,2312
1914,41811,11743,fiction,fiction,fiction,609
1914,41811,20939,mystery,mystery,mystery,334
1914,41811,7457,classics,classics,classics,138
1914,41811,8517,crime,crime,crime,75
1914,41811,26816,science,science,science,57
1914,41811,11305,fantasy,fantasy,fantasy,44
1914,41811,10210,ebooks,ebooks,ebooks,33
1914,41811,30358,thriller,thriller,thriller,10
9463,41820,26837,science-fiction,science-fiction,science_fiction,836
9463,41820,26816,science,science,science,29
9463,41820,7457,classics,classics,classics,28
9463,41820,11743,fiction,fiction,fiction,26
9463,41820,10210,ebooks,ebooks,ebooks,9
9463,41820,11305,fantasy,fantasy,fantasy,5
9463,41820,20939,mystery,mystery,mystery,4
9463,41820,30358,thriller,thriller,thriller,4
2755,41821,26837,science-fiction,science-fiction,science_fiction,546
2755,41821,11743,fiction,fiction,fiction,430
2755,41821,7457,classics,classics,classics,61
2755,41821,11305,fantasy,fantasy,fantasy,56
2755,41821,26816,science,science,science,56
2755,41821,10210,ebooks,ebooks,ebooks,18
469,41899,33114,young-adult,young-adult,young_adult,1430
469,41899,11743,fiction,fiction,fiction,1342
469,41899,6953,childrens,childrens,children,570
469,41899,6857,children,children,children,376
469,41899,15048,humor,humor,humor,135
469,41899,11305,fantasy,fantasy,fantasy,104
469,41899,22973,paranormal,paranormal,paranormal,72
469,41899,10210,ebooks,ebooks,ebooks,69
3551,41913,11743,fiction,fiction,fiction,834
3551,41913,26837,science-fiction,science-fiction,science_fiction,717
3551,41913,20939,mystery,mystery,mystery,95
3551,41913,30358,thriller,thriller,thriller,92
3551,41913,11305,fantasy,fantasy,fantasy,87
3551,41913,7457,classics,classics,classics,33
3551,41913,26816,science,science,science,23
3551,41913,29076,suspense,suspense,suspense,20
3551,41913,10210,ebooks,ebooks,ebooks,20
3551,41913,8055,contemporary,contemporary,contemporary,19
3551,41913,8517,crime,crime,crime,17
3551,41913,14821,horror,horror,horror,12
8867,41918,21773,nonfiction,nonfiction,nonfiction,189
8867,41918,14552,history,history,history,44
8867,41918,4605,biography,biography,biography,33
8867,41918,19733,memoir,memoir,memoir,10
8867,41918,11743,fiction,fiction,fiction,6
8867,41918,8517,crime,crime,crime,6
8867,41918,8055,contemporary,contemporary,contemporary,3
5914,41950,11743,fiction,fiction,fiction,361
5914,41950,6750,chick-lit,chick-lit,chick_lit,108
5914,41950,26138,romance,romance,romance,70
5914,41950,8055,contemporary,contemporary,contemporary,30
5914,41950,14487,historical-fiction,historical-fiction,historical_fiction,8
5914,41950,20939,mystery,mystery,mystery,3
5097,41951,11743,fiction,fiction,fiction,396
5097,41951,6750,chick-lit,chick-lit,chick_lit,114
5097,41951,26138,romance,romance,romance,73
5097,41951,8055,contemporary,contemporary,contemporary,37
5097,41951,10210,ebooks,ebooks,ebooks,5
8340,41958,11743,fiction,fiction,fiction,314
8340,41958,26138,romance,romance,romance,76
8340,41958,6750,chick-lit,chick-lit,chick_lit,74
8340,41958,8055,contemporary,contemporary,contemporary,32
8340,41958,31155,travel,travel,travel,13
8340,41958,10210,ebooks,ebooks,ebooks,6
8075,41962,11743,fiction,fiction,fiction,288
8075,41962,6750,chick-lit,chick-lit,chick_lit,84
8075,41962,14487,historical-fiction,historical-fiction,historical_fiction,46
8075,41962,26138,romance,romance,romance,21
8075,41962,8055,contemporary,contemporary,contemporary,17
8075,41962,10210,ebooks,ebooks,ebooks,4
3136,41967,11743,fiction,fiction,fiction,403
3136,41967,6750,chick-lit,chick-lit,chick_lit,118
3136,41967,26138,romance,romance,romance,95
3136,41967,8055,contemporary,contemporary,contemporary,38
3136,41967,10210,ebooks,ebooks,ebooks,9
3136,41967,14487,historical-fiction,historical-fiction,historical_fiction,5
3136,41967,31155,travel,travel,travel,3
2671,41977,26138,romance,romance,romance,196
2671,41977,14487,historical-fiction,historical-fiction,historical_fiction,78
2671,41977,8055,contemporary,contemporary,contemporary,51
2671,41977,6750,chick-lit,chick-lit,chick_lit,38
2671,41977,11743,fiction,fiction,fiction,37
2671,41977,7457,classics,classics,classics,10
1666,42038,23831,poetry,poetry,poetry,2685
1666,42038,7457,classics,classics,classics,1334
1666,42038,11743,fiction,fiction,fiction,128
1666,42038,26138,romance,romance,romance,75
1666,42038,10210,ebooks,ebooks,ebooks,19
1666,42038,21773,nonfiction,nonfiction,nonfiction,10
3700,42058,7457,classics,classics,classics,1514
3700,42058,11743,fiction,fiction,fiction,313
3700,42058,14487,historical-fiction,historical-fiction,historical_fiction,190
3700,42058,23831,poetry,poetry,poetry,104
3700,42058,14552,history,history,history,90
3700,42058,10210,ebooks,ebooks,ebooks,17
