id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,book_key,lead_author,language_known,publication_year_known,early_title_key,strict_title_key,star_ratings_total,star_weighted_average,average_rating_star_gap,cleaned_rating_activity_count,cleaned_rating_activity_mean,reading_intent_count,main_genre,main_genre_tag_count,main_genre_book_count,demand_absolute_score,exposure_gap_score,genre_scarcity_score,quality_score,first_review_score,reader_intent_contribution,exposure_gap_contribution,genre_scarcity_contribution,quality_contribution,intent_per_cleaned_rating,relative_demand_score,relative_reader_intent_contribution,relative_review_score
1969,475,475,1041106,70,143036556,9780143036560.0,Jared Diamond,2004.0,Collapse: How Societies Chose to Fail or Succeed,Collapse: How Societies Choose to Fail or Succeed,en-GB,3.92,44238,47025,2667,779,2395,10680,19285,13886,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1969,Jared Diamond,True,True,collapse: how societies chose to fail or succeed,collapse how societies chose to fail or succeed,47025,3.9166188197767142,0.0033811802232852,100,3.75,248,history,560,194,91.7823188722544,23.89902742869632,80.49939897278986,34.4716424434488,61.54595126215714,31.20598841656649,5.735766582887116,17.70986777401377,6.89432848868976,2.48,91.74953556988308,31.19484209376025,61.5348049393509
1574,18423,18423,817527,127,441007317,9780441007320.0,"Ursula K. Le Guin, Lech Jęczmyk",1969.0,The Left Hand of Darkness,The Left Hand of Darkness,eng,4.05,61888,72176,4708,1170,3497,13266,26812,27431,https://images.gr-assets.com/books/1488213612m/18423.jpg,https://images.gr-assets.com/books/1488213612s/18423.jpg,1574,Ursula K. Le Guin,True,True,the left hand of darkness,left hand of darkness,72176,4.050723232099313,-0.0007232320993129,100,3.94,236,science_fiction,840,312,91.20314719702765,16.642989837176263,70.20544202819364,55.16883400721233,61.482351655556776,31.009070046989404,3.994317560922303,15.445197246202602,11.033766801442468,2.36,91.18129166211342,31.001639165118565,61.47492077368594
2061,17333319,17333319,21943144,72,316243914,9780316243920.0,Hannah Kent,2013.0,Burial Rites,Burial Rites,eng,4.01,41209,53096,8028,695,2143,10040,23505,16713,https://images.gr-assets.com/books/1384207446m/17333319.jpg,https://images.gr-assets.com/books/1384207446s/17333319.jpg,2061,Hannah Kent,True,True,burial rites,burial rites,53096,4.005687810757872,0.0043121892421273,100,4.04,226,historical_fiction,2339,410,90.74964484755763,25.85509780351874,66.26051797617747,49.30062288274505,61.49754125232215,30.854879248169603,6.205223472844497,14.577313954759044,9.860124576549012,2.26,90.67861435908644,30.830728882089392,61.473390886241944
1364,17876,17876,19376,12,451529553,9780451529560.0,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",1864.0,Записки из подполья,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",eng,4.17,65900,66960,1647,797,2379,10752,23667,29365,https://images.gr-assets.com/books/1411241656m/17876.jpg,https://images.gr-assets.com/books/1411241656s/17876.jpg,1364,Fyodor Dostoyevsky,True,True,записки из подполья,записки из подполья,66960,4.1712066905615295,-0.0012066905615295,100,3.93,162,classics,1177,434,85.98513823625834,15.692274068407825,61.64900010927767,74.53830182493716,61.47153316577424,29.23494700032784,3.766145776417878,13.562780024041087,14.907660364987434,1.62,85.8922522128729,29.20336575237679,61.439951917823194
2225,1857440,1857440,1858059,39,978970764,9780978970760.0,David Wong,2007.0,John Dies at the End,"John Dies at the End (John Dies at the End, #1)",eng,3.92,35387,45084,4728,1532,3228,8812,15451,16061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2225,David Wong,True,True,john dies at the end,john dies at end,45084,3.915646349037353,0.0043536509626473,100,3.76,207,horror,895,236,89.72243470658945,30.36826576330456,76.00808654791827,34.4716424434488,61.410119112665285,30.50562780024041,7.288383783193093,16.721779040542017,6.89432848868976,2.07,89.63501256693257,30.475904272757077,61.38039558518195
2027,374233,374233,1116802,131,,9780088619450.0,"Italo Calvino, William Weaver",1979.0,Se una notte d'inverno un viaggiatore,If on a Winter's Night a Traveler,eng,4.08,42037,53610,4093,1242,2841,8900,18203,22424,https://images.gr-assets.com/books/1355316130m/374233.jpg,https://images.gr-assets.com/books/1355316130s/374233.jpg,2027,Italo Calvino,True,True,se una notte d'inverno un viaggiatore,se una notte d inverno un viaggiatore,53610,4.076776720761052,0.0032232792389477,98,4.040816326530612,172,classics,557,434,87.0396677958693,25.330564965577533,61.64900010927767,60.2010709212108,61.275816850617424,29.593487050595567,6.079335591738608,13.562780024041087,12.04021418424216,1.7551020408163265,87.32925363348268,29.691946235384112,61.37427603540597
3062,2527900,2527900,2535409,46,300122233,9780300122240.0,"Richard H. Thaler, Cass R. Sunstein",2008.0,"Nudge: Improving Decisions About Health, Wealth, and Happiness","Nudge: Improving Decisions About Health, Wealth, and Happiness",eng,3.8,29552,32763,1478,634,2277,8824,12271,8757,https://images.gr-assets.com/books/1328828013m/2527900.jpg,https://images.gr-assets.com/books/1328828013s/2527900.jpg,3062,Richard H. Thaler,True,True,"nudge: improving decisions about health, wealth, and happiness",nudge improving decisions about health wealth and happiness,32763,3.800903458169276,-0.0009034581692763,100,3.83,144,business,238,102,83.97442902415037,36.47688777182822,91.38345536006996,19.637198120424,61.33755873675008,28.551305868211127,8.754453065238772,20.104360179215387,3.9274396240848,1.44,83.8870068844935,28.521582340727793,61.307835209266756
1905,13569581,13569581,19148922,44,,,Anthony  Ryan,2011.0,Blood Song,"Blood Song (Raven's Shadow, #1)",eng,4.47,44014,51900,3061,275,813,4039,15966,30807,https://images.gr-assets.com/books/1421573407m/13569581.jpg,https://images.gr-assets.com/books/1421573407s/13569581.jpg,1905,Anthony  Ryan,True,True,blood song,blood song,51900,4.468535645472062,0.001464354527938,98,4.408163265306122,190,fantasy,223,1153,88.47666921647908,24.062943940552945,26.062725385203805,98.2078461370342,61.23254289148727,30.08206753360289,5.775106545732706,5.733799584744837,19.641569227406844,1.9387755102040816,88.66790514697847,30.14708774997268,61.297563107857066
4830,8709528,8709528,18752344,27,159514322X,9781595143230.0,Richelle Mead,2015.0,The Ruby Circle,"The Ruby Circle (Bloodlines, #6)",eng,4.22,29260,32890,4043,287,1123,5153,10792,15535,https://images.gr-assets.com/books/1409815340m/8709528.jpg,https://images.gr-assets.com/books/1409815340s/8709528.jpg,4830,Richelle Mead,True,True,the ruby circle,ruby circle,32890,4.221191851626634,-0.0011918516266344,100,3.89,134,young_adult,908,765,82.61392197574035,36.81564856299858,36.54245437657087,81.44465085782974,61.25275926128292,28.088733471751723,8.835755655119659,8.03933996284559,16.288930171565948,1.34,82.47186099879794,28.0404327395913,61.204458529122505
4472,17910124,17910124,25095579,33,765336405,9780765336410.0,Brian Staveley,2014.0,The Emperor's Blades,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",eng,4.15,19877,23710,1882,222,739,3328,10346,9075,https://images.gr-assets.com/books/1369246817m/17910124.jpg,https://images.gr-assets.com/books/1369246817s/17910124.jpg,4472,Brian Staveley,True,True,the emperor's blades,emperor s blades,23710,4.151961197806832,-0.0019611978068319,98,4.112244897959184,135,fantasy,2161,1153,82.71773576658289,54.01595454048738,26.062725385203805,71.26543547153317,61.07474592940663,28.124030160638185,12.96382908971697,5.733799584744837,14.253087094306634,1.3775510204081634,82.9198994645394,28.192765817943396,61.143481586711836
1234,67920,67920,2912372,36,446359408,9780446359400.0,Flora Rheta Schreiber,1973.0,Sybil,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,en-US,3.99,72493,73855,1271,1086,3345,16767,26328,26329,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1234,Flora Rheta Schreiber,True,True,sybil,sybil,73855,3.994773542752691,-0.0047735427526909,100,4.06,156,biography,374,118,85.38411102611735,13.872800786799258,88.45481368156486,46.32280625068299,61.08469019779258,29.030597748879902,3.3294721888318217,19.46005900994427,9.264561250136598,1.56,85.25297781663205,28.9860124576549,61.04010490656759
3388,373755,373755,1595511,107,679732187,9780679732180.0,William Faulkner,1936.0,"Absalom, Absalom!","Absalom, Absalom!",eng,3.96,30283,32324,1589,1222,2115,6149,10046,12792,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3388,William Faulkner,True,True,"absalom, absalom!",absalom absalom,32324,3.961236233139463,-0.0012362331394628,100,3.79,219,classics,920,434,90.32892580045898,35.498852584417,61.64900010927767,41.31788875532729,61.05791716752268,30.711834772156053,8.51972462026008,13.562780024041087,8.263577751065458,2.19,90.27428696317342,30.693257567478966,61.03933996284559
1517,13281368,13281368,14373498,75,345504984,9780345504980.0,Justin Cronin,2012.0,The Twelve,"The Twelve (The Passage, #2)",eng,3.98,56756,67607,6682,660,2845,14411,28633,21058,https://images.gr-assets.com/books/1331230956m/13281368.jpg,https://images.gr-assets.com/books/1331230956s/13281368.jpg,1517,Justin Cronin,True,True,the twelve,twelve,67607,3.9848684307837945,-0.0048684307837945,98,3.948979591836735,225,horror,1107,236,90.66768659162932,18.29308272319965,76.00808654791827,44.65085782974538,60.86930390121299,30.82701344115397,4.390339853567916,16.721779040542017,8.930171565949077,2.295918367346939,90.84253087094307,30.886460496120645,60.92875095617965
2918,17802747,17802747,24904359,29,758278454,9780758278460.0,Ellen Marie Wiseman,2013.0,What She Left Behind,What She Left Behind,eng,3.86,22933,31350,3619,679,2176,7116,12361,9018,https://images.gr-assets.com/books/1373226871m/17802747.jpg,https://images.gr-assets.com/books/1373226871s/17802747.jpg,2918,Ellen Marie Wiseman,True,True,what she left behind,what she left behind,31350,3.856874003189793,0.003125996810207,100,3.54,175,historical_fiction,353,410,87.39482023822534,47.18609987979456,66.26051797617747,26.680144246530435,60.95224565621244,29.714238880996614,11.324663971150692,14.577313954759044,5.336028849306088,1.75,87.2800786799257,29.675226751174737,60.91323352639056
1252,11869272,11869272,16826575,59,1400067553,9781400067560.0,Katherine Boo,2012.0,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",en-US,3.97,69596,77078,9324,1447,4028,15165,30994,25444,https://images.gr-assets.com/books/1315601232m/11869272.jpg,https://images.gr-assets.com/books/1315601232s/11869272.jpg,1252,Katherine Boo,True,True,"behind the beautiful forevers: life, death, and hope in a mumbai undercity",behind beautiful forevers life death and hope in mumbai undercity,77078,3.972521342017177,-0.002521342017177,100,4.01,429,nonfiction,553,257,96.19713692492624,14.566714020325646,73.31439186974102,42.93519833897935,60.91924379849197,32.70702655447492,3.496011364878155,16.129166211343023,8.58703966779587,4.29,96.17528139001202,32.69959567260409,60.91181291662114
1551,29437949,29437949,45981530,62,1250121000,9781250121000.0,B.A. Paris,2016.0,Behind Closed Doors,Behind Closed Doors,eng,3.93,57865,102851,12159,2944,6308,20514,37908,35177,https://images.gr-assets.com/books/1458854462m/29437949.jpg,https://images.gr-assets.com/books/1458854462s/29437949.jpg,1551,B.A. Paris,True,True,behind closed doors,behind closed doors,102851,3.9340307823939487,-0.0040307823939484,98,3.5816326530612246,203,thriller,804,122,89.4164572177904,17.92153862965796,85.84307725931592,36.11080756201508,60.810403234619166,30.40159545404873,4.30116927111791,18.8854769970495,7.222161512403017,2.0714285714285716,89.68965140421813,30.494481477434164,60.9032892580046
1449,28,28,940892,63,380727501,9780380727510.0,Bill Bryson,1995.0,Notes from a Small Island,Notes from a Small Island,eng,3.91,66947,72421,3323,1073,3717,17241,29024,21366,https://images.gr-assets.com/books/1479653223m/28.jpg,https://images.gr-assets.com/books/1479653223s/28.jpg,1449,Bill Bryson,True,True,notes from a small island,notes from small island,72421,3.9098603996078487,0.0001396003921514,100,3.77,152,travel,2191,35,84.88689760681892,15.309802207409026,98.87443995191782,33.10567151131024,60.909408807780565,28.861545186318438,3.674352529778166,21.75237678942192,6.621134302262049,1.52,84.80493935089062,28.83367937930281,60.88154300076495
2218,17333324,17333324,24064628,43,031624662X,9780316246620.0,Ann Leckie,2013.0,Ancillary Justice,Ancillary Justice (Imperial Radch #1),eng,3.97,38747,47806,5950,1165,2589,8761,19345,15946,https://images.gr-assets.com/books/1397215917m/17333324.jpg,https://images.gr-assets.com/books/1397215917s/17333324.jpg,2218,Ann Leckie,True,True,ancillary justice,ancillary justice,47806,3.968874199891227,0.001125800108773,100,3.71,195,science_fiction,1350,312,88.85367719374932,27.614468364113208,70.20544202819364,42.93519833897935,60.869959567260416,30.21025024587477,6.627472407387169,15.445197246202602,8.58703966779587,1.95,88.80996612392089,30.195388482133104,60.855097803518746
1309,9439303,9439303,14323907,56,297854399,9780297854400.0,Keith Richards,2010.0,Life,Life,en-GB,3.84,60409,65971,4137,2452,4587,14539,23848,20545,https://images.gr-assets.com/books/1327960451m/9439303.jpg,https://images.gr-assets.com/books/1327960451s/9439303.jpg,1309,Keith Richards,True,True,life,life,65971,3.840475360385624,-0.0004753603856242,98,3.806122448979592,182,music,810,27,88.00677521582341,17.091028302917714,99.51917823188722,24.2596437547809,60.77029832805158,29.92230357337996,4.101846792700251,21.89421921101519,4.85192875095618,1.8571428571428572,88.17615561140859,29.979892907878924,60.82788766255055
1065,25735012,25735012,43699375,83,316349933,9780316349930.0,"Robert Galbraith, J.K. Rowling",2015.0,Career of Evil,"Career of Evil (Cormoran Strike, #3)",eng,4.21,66979,95274,10254,550,1926,12591,42325,37882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1065,Robert Galbraith,True,True,career of evil,career of evil,95274,4.207706194764574,0.0022938052354257,98,4.204081632653061,252,mystery,2500,692,91.9516992678396,15.28794667249481,44.503332969074414,80.21527701890504,60.76647360944159,31.263577751065466,3.669107201398754,9.790733253196372,16.043055403781008,2.5714285714285716,92.12654354715332,31.32302480603213,60.82592066440826
1976,25,25,3419048,69,076790382X,9780767903820.0,Bill Bryson,1998.0,Notes from a Big Country,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,en-US,3.89,44610,49430,2335,601,2332,12624,20065,13808,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1976,Bill Bryson,True,True,notes from a big country,notes from big country,49430,3.8931215860813273,-0.0031215860813271,98,4.0,133,humor,603,89,82.48825264998361,23.64768877718282,95.15899901650091,30.50486285651841,60.7574035624522,28.04600590099443,5.675445306523877,20.934979783630205,6.100972571303682,1.3571428571428572,82.64670527811168,28.099879794557975,60.811277456015745
1241,10587120,10587120,15494456,21,805093079,9780805093070.0,"Bill O'Reilly, Martin Dugard",2011.0,Killing Lincoln: The Shocking Assassination that Changed America Forever,Killing Lincoln: The Shocking Assassination that Changed America Forever,eng,4.02,71868,76669,5847,3032,3067,12962,28216,29392,https://images.gr-assets.com/books/1317793681m/10587120.jpg,https://images.gr-assets.com/books/1317793681s/10587120.jpg,1241,Bill O'Reilly,True,True,killing lincoln: the shocking assassination that changed america forever,killing lincoln shocking assassination that changed america forever,76669,4.015651697557031,0.0043483024429686,100,3.95,172,history,1096,194,87.0396677958693,14.04218118238444,80.49939897278986,50.68844934979784,60.81116817834117,29.593487050595567,3.3701234837722653,17.70986777401377,10.137689869959567,1.72,87.00688449349798,29.582340727789315,60.80002185553492
2727,3873,3873,2011826,66,517223120,9780517223120.0,Karen Armstrong,1975.0,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam","A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",eng,3.85,32506,34576,1143,1625,2189,7599,11380,11783,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2727,Karen Armstrong,True,True,"a history of god: the 4,000-year quest of judaism, christianity, and islam",history of god 4 000 year quest of judaism christianity and islam,34576,3.8533954187875983,-0.0033954187875981,100,3.94,186,history,810,194,88.2581138673369,33.111135395038794,80.49939897278986,25.450770407605727,60.75445306523878,30.00775871489455,7.94667249480931,17.70986777401377,5.0901540815211455,1.86,88.19254726259426,29.98546606928205,60.73216041962628
1758,6259,6259,1093016,71,679776818,9780679776820.0,Sebastian Faulks,1993.0,Birdsong,Birdsong,eng,4.07,49930,55657,2543,1160,2911,9600,19416,22570,https://images.gr-assets.com/books/1349952101m/6259.jpg,https://images.gr-assets.com/books/1349952101s/6259.jpg,1758,Sebastian Faulks,True,True,birdsong,birdsong,55657,4.065903659916992,0.0040963400830085,100,3.83,167,historical_fiction,935,410,86.54791826029941,20.981313517648346,66.26051797617747,58.50726696535897,60.74057480056824,29.426292208501803,5.035515244235603,14.577313954759044,11.701453393071796,1.67,86.52059884165665,29.417003606163263,60.731286198229704
